title,description,image_url,room_type,local_path
Chournos Residence,"An expansive view of a bright, open-concept kitchen under a mezzanine balcony with black metal railings. The kitchen features a long L-shaped layout with light wood cabinetry, white quartz countertops, and a full-wall brick backsplash. A large central island with seating for six acts as the room's centerpiece, complemented by light wood flooring throughout.",https://st.hzcdn.com/fimgs/00e1085609dd5304_2392-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02227.jpg
Yuzen Signature | Modin Rigid LVP Collection Customer Space | WA,"Clean and bright for a space where you can clear your mind and relax. Unique knots bring life and intrigue to this tranquil maple design. With the Modin Collection, we have raised the bar on luxury vinyl plank. The result is a new standard in resilient flooring. Modin offers true embossed in register texture, a low sheen level, a rigid SPC core, an industry-leading wear layer, and so much more.",https://st.hzcdn.com/fimgs/a111d946029e5214_3955-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02228.jpg
Michele's Kitchen Renovation,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Color Red ( 14,485 ) Orange ( 27,291 ) Wood Tones ( 41,962 ) Yellow ( 9,373 ) Green ( 16,652 ) Turquoise ( 9,626 ) Blue ( 18,647 ) Violet ( 1,437 ) Pink ( 1,001 ) Black & White ( 3 ) Black ( 102,483 ) Gray ( 195,884 ) White ( 465,600 ) Beige ( 221,203 ) Brown ( 632,114 ) Size Compact ( 69,349 ) Medium ( 425,917 ) Large ( 380,140 ) Expansive ( 43,029 ) Cabinet Finish All Cabinet Finishes ( 1,016,425 ) Beige ( 29,842 ) Black ( 22,326 ) Blue ( 30,870 ) Brown ( 19,826 ) Dark Wood ( 94,498 ) Distressed ( 11,834 ) Gray ( 80,802 ) Green ( 16,444 ) Light Wood ( 58,524 ) Medium Wood ( 118,548 ) Orange ( 513 ) Pink ( 142 ) Purple ( 360 ) Red ( 3,090 ) Stainless Steel ( 1,946 ) Turquoise ( 1,589 ) White ( 520,058 ) Yellow ( 4,493 ) Counter Color White ( 246,360 ) Gray ( 62,023 ) Multi ( 36,926 ) Black ( 32,342 ) Beige ( 29,573 ) Brown ( 13,883 ) Blue ( 2,432 ) Green ( 2,414 ) Yellow ( 1,707 ) Turquoise ( 364 ) Red ( 266 ) Orange ( 163 ) Pink ( 95 ) Purple ( 78 ) Counter Material Engineered Quartz ( 312,863 ) Granite ( 303,062 ) Quartzite ( 117,474 ) Marble ( 90,502 ) Solid Surface ( 35,800 ) Wood ( 25,040 ) Soapstone ( 16,285 ) Laminate ( 14,464 ) Concrete ( 7,891 ) Stainless Steel ( 3,916 ) Limestone ( 3,497 ) Tile ( 2,460 ) Glass ( 1,852 ) Recycled Glass ( 1,413 ) Terrazzo ( 715 ) Copper ( 423 ) Backsplash Color Beige ( 138,259 ) Black ( 18,993 ) Blue ( 36,640 ) Brown ( 24,674 ) Gray ( 147,384 ) Green ( 23,322 ) Metallic ( 14,232 ) Multi ( 93,310 ) Orange ( 1,538 ) Pink ( 449 ) Red ( 4,256 ) White ( 380,984 ) Yellow ( 5,251 ) Floor Material Medium Hardwood ( 287,763 ) Light Hardwood ( 173,304 ) Dark Hardwood ( 148,385 ) Porcelain Tile ( 88,896 ) Ceramic Tile ( 65,819 ) Vinyl ( 38,992 ) Laminate ( 18,814 ) Travertine ( 14,496 ) Concrete ( 14,202 ) Marble ( 8,397 ) Slate ( 7,460 ) Limestone ( 5,815 ) Terra-cotta Tile ( 5,247 ) Bamboo ( 4,440 ) Linoleum ( 4,301 ) Cement Tile ( 3,831 ) Cork ( 3,012 ) Painted Wood ( 2,246 ) Brick ( 2,011 ) Terrazzo ( 914 ) Carpet ( 351 ) Number of Islands 1 ( 760,539 ) 2+ ( 41,808 ) All Islands ( 894,910 ) None ( 80,247 ) Peninsula ( 92,539 ) Layout L-shape ( 385,976 ) U-shape ( 316,677 ) Galley ( 123,603 ) Single-wall ( 57,940 ) Type Kitchen/dining ( 512,535 ) Great Room ( 232,823 ) Enclosed ( 102,682 ) Kitchen Pantry ( 39,518 ) Sink Undermount ( 484,148 ) Farmhouse ( 220,945 ) Double-bowl ( 83,590 ) Single-bowl ( 54,574 ) Drop-in ( 52,058 ) Integrated ( 10,384 ) Cabinet Style All Cabinet Styles ( 984,065 ) Shaker ( 360,392 ) Flat-panel ( 227,277 ) Recessed-panel ( 168,809 ) Raised-panel ( 158,919 ) Beaded Inset ( 46,874 ) Glass-front ( 16,151 ) Open ( 3,551 ) Louvered ( 1,830 ) Appliance Finish Stainless Steel ( 834,746 ) Panel ( 72,148 ) Black ( 34,575 ) White ( 28,778 ) Color ( 7,544 ) Backsplash Material All Backsplash Materials ( 802,809 ) Ceramic Tile ( 189,768 ) Subway Tile ( 147,594 ) Glass Tile ( 82,025 ) Stone Tile ( 75,331 ) Porcelain Tile ( 67,034 ) Mosaic Tile ( 49,452 ) Stone Slab ( 47,078 ) Marble ( 43,572 ) Engineered Quartz ( 22,994 ) Glass Sheet ( 15,202 ) Matchstick Tile ( 12,893 ) Cement Tile ( 10,117 ) Brick ( 8,087 ) Metal Tile ( 6,699 ) Travertine ( 5,100 ) Wood ( 4,735 ) Terra-cotta Tile ( 3,466 ) Granite ( 3,354 ) Mirror ( 2,248 ) Limestone ( 2,217 ) Window ( 1,627 ) Slate ( 1,236 ) Shiplap ( 774 ) Floor Color Beige ( 89,582 ) Black ( 5,431 ) Blue ( 859 ) Brown ( 294,704 ) Gray ( 60,925 ) Green ( 451 ) Multi ( 16,330 ) Orange ( 2,287 ) Pink ( 129 ) Red ( 2,355 ) White ( 15,233 ) Yellow ( 2,948 ) Ceiling Design All Ceiling Designs ( 49,082 ) Coffered ( 5,746 ) Exposed Beam ( 12,756 ) Shiplap ( 3,584 ) Tray ( 4,891 ) Vaulted ( 16,142 ) Wallpaper ( 1,223 ) Wood ( 4,460 ) 1 2+ All Islands None Peninsula L-shape U-shape Galley Single-wall Kitchen/dining Great Room Enclosed Kitchen Pantry Undermount Farmhouse Double-bowl Single-bowl Drop-in Integrated All Cabinet Styles Shaker Flat-panel Recessed-panel Raised-panel Beaded Inset Glass-front Open Louvered Stainless Steel Panel Black White Color All Backsplash Materials Ceramic Tile Subway Tile Glass Tile Stone Tile Porcelain Tile Mosaic Tile Stone Slab Marble Engineered Quartz Glass Sheet Matchstick Tile Cement Tile Brick Metal Tile Travertine Wood Terra-cotta Tile Granite Mirror Limestone Window Slate Shiplap Beige Black Blue Brown Gray Green Multi Orange Pink Red White Yellow $ $$ $$$ $$$$ All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood Refine by: Budget $ ( 16,087 ) $$ ( 183,677 ) $$$ ( 341,494 ) $$$$ ( 90,983 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2141 - 2200 of 2,584,888 photos Modern Transitional Traditional Farmhouse Contemporary White Mid-Century Modern Green Beige Blue Item 1 of 10",https://st.hzcdn.com/fimgs/35213a8b0fabfb15_5126-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02229.jpg
105 Rancho Trail - Partners in Building,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Color Red ( 14,485 ) Orange ( 27,291 ) Wood Tones ( 41,962 ) Yellow ( 9,373 ) Green ( 16,652 ) Turquoise ( 9,626 ) Blue ( 18,647 ) Violet ( 1,437 ) Pink ( 1,001 ) Black & White ( 3 ) Black ( 102,483 ) Gray ( 195,884 ) White ( 465,600 ) Beige ( 221,203 ) Brown ( 632,114 ) Size Compact ( 69,349 ) Medium ( 425,917 ) Large ( 380,140 ) Expansive ( 43,029 ) Cabinet Finish All Cabinet Finishes ( 1,016,425 ) Beige ( 29,842 ) Black ( 22,326 ) Blue ( 30,870 ) Brown ( 19,826 ) Dark Wood ( 94,498 ) Distressed ( 11,834 ) Gray ( 80,802 ) Green ( 16,444 ) Light Wood ( 58,524 ) Medium Wood ( 118,548 ) Orange ( 513 ) Pink ( 142 ) Purple ( 360 ) Red ( 3,090 ) Stainless Steel ( 1,946 ) Turquoise ( 1,589 ) White ( 520,058 ) Yellow ( 4,493 ) Counter Color White ( 246,360 ) Gray ( 62,023 ) Multi ( 36,926 ) Black ( 32,342 ) Beige ( 29,573 ) Brown ( 13,883 ) Blue ( 2,432 ) Green ( 2,414 ) Yellow ( 1,707 ) Turquoise ( 364 ) Red ( 266 ) Orange ( 163 ) Pink ( 95 ) Purple ( 78 ) Counter Material Engineered Quartz ( 312,863 ) Granite ( 303,062 ) Quartzite ( 117,474 ) Marble ( 90,502 ) Solid Surface ( 35,800 ) Wood ( 25,040 ) Soapstone ( 16,285 ) Laminate ( 14,464 ) Concrete ( 7,891 ) Stainless Steel ( 3,916 ) Limestone ( 3,497 ) Tile ( 2,460 ) Glass ( 1,852 ) Recycled Glass ( 1,413 ) Terrazzo ( 715 ) Copper ( 423 ) Backsplash Color Beige ( 138,259 ) Black ( 18,993 ) Blue ( 36,640 ) Brown ( 24,674 ) Gray ( 147,384 ) Green ( 23,322 ) Metallic ( 14,232 ) Multi ( 93,310 ) Orange ( 1,538 ) Pink ( 449 ) Red ( 4,256 ) White ( 380,984 ) Yellow ( 5,251 ) Floor Material Medium Hardwood ( 287,763 ) Light Hardwood ( 173,304 ) Dark Hardwood ( 148,385 ) Porcelain Tile ( 88,896 ) Ceramic Tile ( 65,819 ) Vinyl ( 38,992 ) Laminate ( 18,814 ) Travertine ( 14,496 ) Concrete ( 14,202 ) Marble ( 8,397 ) Slate ( 7,460 ) Limestone ( 5,815 ) Terra-cotta Tile ( 5,247 ) Bamboo ( 4,440 ) Linoleum ( 4,301 ) Cement Tile ( 3,831 ) Cork ( 3,012 ) Painted Wood ( 2,246 ) Brick ( 2,011 ) Terrazzo ( 914 ) Carpet ( 351 ) Number of Islands 1 ( 760,539 ) 2+ ( 41,808 ) All Islands ( 894,910 ) None ( 80,247 ) Peninsula ( 92,539 ) Layout L-shape ( 385,976 ) U-shape ( 316,677 ) Galley ( 123,603 ) Single-wall ( 57,940 ) Type Kitchen/dining ( 512,535 ) Great Room ( 232,823 ) Enclosed ( 102,682 ) Kitchen Pantry ( 39,518 ) Sink Undermount ( 484,148 ) Farmhouse ( 220,945 ) Double-bowl ( 83,590 ) Single-bowl ( 54,574 ) Drop-in ( 52,058 ) Integrated ( 10,384 ) Cabinet Style All Cabinet Styles ( 984,065 ) Shaker ( 360,392 ) Flat-panel ( 227,277 ) Recessed-panel ( 168,809 ) Raised-panel ( 158,919 ) Beaded Inset ( 46,874 ) Glass-front ( 16,151 ) Open ( 3,551 ) Louvered ( 1,830 ) Appliance Finish Stainless Steel ( 834,746 ) Panel ( 72,148 ) Black ( 34,575 ) White ( 28,778 ) Color ( 7,544 ) Backsplash Material All Backsplash Materials ( 802,809 ) Ceramic Tile ( 189,768 ) Subway Tile ( 147,594 ) Glass Tile ( 82,025 ) Stone Tile ( 75,331 ) Porcelain Tile ( 67,034 ) Mosaic Tile ( 49,452 ) Stone Slab ( 47,078 ) Marble ( 43,572 ) Engineered Quartz ( 22,994 ) Glass Sheet ( 15,202 ) Matchstick Tile ( 12,893 ) Cement Tile ( 10,117 ) Brick ( 8,087 ) Metal Tile ( 6,699 ) Travertine ( 5,100 ) Wood ( 4,735 ) Terra-cotta Tile ( 3,466 ) Granite ( 3,354 ) Mirror ( 2,248 ) Limestone ( 2,217 ) Window ( 1,627 ) Slate ( 1,236 ) Shiplap ( 774 ) Floor Color Beige ( 89,582 ) Black ( 5,431 ) Blue ( 859 ) Brown ( 294,704 ) Gray ( 60,925 ) Green ( 451 ) Multi ( 16,330 ) Orange ( 2,287 ) Pink ( 129 ) Red ( 2,355 ) White ( 15,233 ) Yellow ( 2,948 ) Ceiling Design All Ceiling Designs ( 49,082 ) Coffered ( 5,746 ) Exposed Beam ( 12,756 ) Shiplap ( 3,584 ) Tray ( 4,891 ) Vaulted ( 16,142 ) Wallpaper ( 1,223 ) Wood ( 4,460 ) 1 2+ All Islands None Peninsula L-shape U-shape Galley Single-wall Kitchen/dining Great Room Enclosed Kitchen Pantry Undermount Farmhouse Double-bowl Single-bowl Drop-in Integrated All Cabinet Styles Shaker Flat-panel Recessed-panel Raised-panel Beaded Inset Glass-front Open Louvered Stainless Steel Panel Black White Color All Backsplash Materials Ceramic Tile Subway Tile Glass Tile Stone Tile Porcelain Tile Mosaic Tile Stone Slab Marble Engineered Quartz Glass Sheet Matchstick Tile Cement Tile Brick Metal Tile Travertine Wood Terra-cotta Tile Granite Mirror Limestone Window Slate Shiplap Beige Black Blue Brown Gray Green Multi Orange Pink Red White Yellow $ $$ $$$ $$$$ All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood Refine by: Budget $ ( 16,087 ) $$ ( 183,677 ) $$$ ( 341,494 ) $$$$ ( 90,983 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2141 - 2200 of 2,584,888 photos Modern Transitional Traditional Farmhouse Contemporary White Mid-Century Modern Green Beige Blue Item 1 of 10",https://st.hzcdn.com/fimgs/d9f126c70494c0cc_8862-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02230.jpg
Dulles KB Fairfax Station Kitchen Photos,Our kitchen is in the perfect harmony of blue and white. Kitchen - kitchen idea in DC Metro,https://st.hzcdn.com/fimgs/7681239303178276_3258-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02231.jpg
Vienna Contemporary Kitchen,"Inspiration for a large contemporary u-shaped medium tone wood floor and brown floor open concept kitchen remodel in DC Metro with an undermount sink, flat-panel cabinets, medium tone wood cabinets, quartz countertops, white backsplash, quartz backsplash, paneled appliances, an island and white countertops",https://st.hzcdn.com/fimgs/9b5158c808bf04df_7706-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02232.jpg
Alamo Square 921,"Interior Design: Ilana Cohen | Styling & Photos: Sarah Owen Kitchen - transitional brown floor and dark wood floor kitchen idea in San Francisco with a farmhouse sink, quartz countertops, white backsplash, stainless steel appliances, an island, white countertops, shaker cabinets, blue cabinets and subway tile backsplash",https://st.hzcdn.com/fimgs/c7b1919d0d2627dc_8461-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02233.jpg
"R. Laden: Lakeville, MN","Wing Ta Inspiration for a large transitional u-shaped ceramic tile and gray floor kitchen remodel in Minneapolis with a farmhouse sink, shaker cabinets, white cabinets, quartz countertops, gray backsplash, subway tile backsplash, stainless steel appliances, an island and white countertops",https://st.hzcdn.com/fimgs/4181bca50c4f27a4_0692-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02234.jpg
"Summit Signature Homes, Inc.","A custom home builder in Chicago's western suburbs, Summit Signature Homes, ushers in a new era of residential construction. With an eye on superb design and value, industry-leading practices and superior customer service, Summit stands alone. Custom-built homes in Clarendon Hills, Hinsdale, Western Springs, and other western suburbs.",https://st.hzcdn.com/fimgs/5b1173780425a49b_7771-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02235.jpg
Custom Spice Roll Out Organizers for the Hard Working Kitchen.,"Roll outs were carefully planned adjacent to the Dacor Range for easy access and storage.

Kate Falconer Photography Open concept kitchen - mid-sized coastal l-shaped medium tone wood floor and yellow floor open concept kitchen idea with a farmhouse sink, recessed-panel cabinets, distressed cabinets, quartz countertops, blue backsplash, glass tile backsplash, stainless steel appliances, an island and white countertops",https://st.hzcdn.com/fimgs/ae71e2160e815674_4121-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02236.jpg
The Perfect Lake House,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Color Red ( 14,485 ) Orange ( 27,291 ) Wood Tones ( 41,962 ) Yellow ( 9,373 ) Green ( 16,652 ) Turquoise ( 9,626 ) Blue ( 18,647 ) Violet ( 1,437 ) Pink ( 1,001 ) Black & White ( 3 ) Black ( 102,483 ) Gray ( 195,884 ) White ( 465,600 ) Beige ( 221,203 ) Brown ( 632,114 ) Size Compact ( 69,349 ) Medium ( 425,917 ) Large ( 380,140 ) Expansive ( 43,029 ) Cabinet Finish All Cabinet Finishes ( 1,016,425 ) Beige ( 29,842 ) Black ( 22,326 ) Blue ( 30,870 ) Brown ( 19,826 ) Dark Wood ( 94,498 ) Distressed ( 11,834 ) Gray ( 80,802 ) Green ( 16,444 ) Light Wood ( 58,524 ) Medium Wood ( 118,548 ) Orange ( 513 ) Pink ( 142 ) Purple ( 360 ) Red ( 3,090 ) Stainless Steel ( 1,946 ) Turquoise ( 1,589 ) White ( 520,058 ) Yellow ( 4,493 ) Counter Color White ( 246,360 ) Gray ( 62,023 ) Multi ( 36,926 ) Black ( 32,342 ) Beige ( 29,573 ) Brown ( 13,883 ) Blue ( 2,432 ) Green ( 2,414 ) Yellow ( 1,707 ) Turquoise ( 364 ) Red ( 266 ) Orange ( 163 ) Pink ( 95 ) Purple ( 78 ) Counter Material Engineered Quartz ( 312,863 ) Granite ( 303,062 ) Quartzite ( 117,474 ) Marble ( 90,502 ) Solid Surface ( 35,800 ) Wood ( 25,040 ) Soapstone ( 16,285 ) Laminate ( 14,464 ) Concrete ( 7,891 ) Stainless Steel ( 3,916 ) Limestone ( 3,497 ) Tile ( 2,460 ) Glass ( 1,852 ) Recycled Glass ( 1,413 ) Terrazzo ( 715 ) Copper ( 423 ) Backsplash Color Beige ( 138,259 ) Black ( 18,993 ) Blue ( 36,640 ) Brown ( 24,674 ) Gray ( 147,384 ) Green ( 23,322 ) Metallic ( 14,232 ) Multi ( 93,310 ) Orange ( 1,538 ) Pink ( 449 ) Red ( 4,256 ) White ( 380,984 ) Yellow ( 5,251 ) Floor Material Medium Hardwood ( 287,763 ) Light Hardwood ( 173,304 ) Dark Hardwood ( 148,385 ) Porcelain Tile ( 88,896 ) Ceramic Tile ( 65,819 ) Vinyl ( 38,992 ) Laminate ( 18,814 ) Travertine ( 14,496 ) Concrete ( 14,202 ) Marble ( 8,397 ) Slate ( 7,460 ) Limestone ( 5,815 ) Terra-cotta Tile ( 5,247 ) Bamboo ( 4,440 ) Linoleum ( 4,301 ) Cement Tile ( 3,831 ) Cork ( 3,012 ) Painted Wood ( 2,246 ) Brick ( 2,011 ) Terrazzo ( 914 ) Carpet ( 351 ) Number of Islands 1 ( 760,539 ) 2+ ( 41,808 ) All Islands ( 894,910 ) None ( 80,247 ) Peninsula ( 92,539 ) Layout L-shape ( 385,976 ) U-shape ( 316,677 ) Galley ( 123,603 ) Single-wall ( 57,940 ) Type Kitchen/dining ( 512,535 ) Great Room ( 232,823 ) Enclosed ( 102,682 ) Kitchen Pantry ( 39,518 ) Sink Undermount ( 484,148 ) Farmhouse ( 220,945 ) Double-bowl ( 83,590 ) Single-bowl ( 54,574 ) Drop-in ( 52,058 ) Integrated ( 10,384 ) Cabinet Style All Cabinet Styles ( 984,065 ) Shaker ( 360,392 ) Flat-panel ( 227,277 ) Recessed-panel ( 168,809 ) Raised-panel ( 158,919 ) Beaded Inset ( 46,874 ) Glass-front ( 16,151 ) Open ( 3,551 ) Louvered ( 1,830 ) Appliance Finish Stainless Steel ( 834,746 ) Panel ( 72,148 ) Black ( 34,575 ) White ( 28,778 ) Color ( 7,544 ) Backsplash Material All Backsplash Materials ( 802,809 ) Ceramic Tile ( 189,768 ) Subway Tile ( 147,594 ) Glass Tile ( 82,025 ) Stone Tile ( 75,331 ) Porcelain Tile ( 67,034 ) Mosaic Tile ( 49,452 ) Stone Slab ( 47,078 ) Marble ( 43,572 ) Engineered Quartz ( 22,994 ) Glass Sheet ( 15,202 ) Matchstick Tile ( 12,893 ) Cement Tile ( 10,117 ) Brick ( 8,087 ) Metal Tile ( 6,699 ) Travertine ( 5,100 ) Wood ( 4,735 ) Terra-cotta Tile ( 3,466 ) Granite ( 3,354 ) Mirror ( 2,248 ) Limestone ( 2,217 ) Window ( 1,627 ) Slate ( 1,236 ) Shiplap ( 774 ) Floor Color Beige ( 89,582 ) Black ( 5,431 ) Blue ( 859 ) Brown ( 294,704 ) Gray ( 60,925 ) Green ( 451 ) Multi ( 16,330 ) Orange ( 2,287 ) Pink ( 129 ) Red ( 2,355 ) White ( 15,233 ) Yellow ( 2,948 ) Ceiling Design All Ceiling Designs ( 49,082 ) Coffered ( 5,746 ) Exposed Beam ( 12,756 ) Shiplap ( 3,584 ) Tray ( 4,891 ) Vaulted ( 16,142 ) Wallpaper ( 1,223 ) Wood ( 4,460 ) 1 2+ All Islands None Peninsula L-shape U-shape Galley Single-wall Kitchen/dining Great Room Enclosed Kitchen Pantry Undermount Farmhouse Double-bowl Single-bowl Drop-in Integrated All Cabinet Styles Shaker Flat-panel Recessed-panel Raised-panel Beaded Inset Glass-front Open Louvered Stainless Steel Panel Black White Color All Backsplash Materials Ceramic Tile Subway Tile Glass Tile Stone Tile Porcelain Tile Mosaic Tile Stone Slab Marble Engineered Quartz Glass Sheet Matchstick Tile Cement Tile Brick Metal Tile Travertine Wood Terra-cotta Tile Granite Mirror Limestone Window Slate Shiplap Beige Black Blue Brown Gray Green Multi Orange Pink Red White Yellow $ $$ $$$ $$$$ All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood Refine by: Budget $ ( 16,087 ) $$ ( 183,677 ) $$$ ( 341,494 ) $$$$ ( 90,983 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2141 - 2200 of 2,584,888 photos Modern Transitional Traditional Farmhouse Contemporary White Mid-Century Modern Green Beige Blue Item 1 of 10",https://st.hzcdn.com/fimgs/1e313edd07fd3305_7475-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02237.jpg
Maple Leaf Kitchen,"Transitional l-shaped medium tone wood floor and brown floor open concept kitchen photo in San Diego with an undermount sink, recessed-panel cabinets, light wood cabinets, white backsplash, stainless steel appliances, an island and white countertops",https://st.hzcdn.com/fimgs/4c9127730ee7dd91_0769-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02238.jpg
Danalda Residence,"Transitional kitchen pantry photo in Los Angeles with white backsplash, subway tile backsplash and black appliances",https://st.hzcdn.com/fimgs/b27100f802a8cc57_7977-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02239.jpg
Revamp Your Kitchen with These Trending Looks,"The gold accents in this kitchen really enhances the look of luxury! Kitchen - transitional l-shaped medium tone wood floor and gray floor kitchen idea in San Francisco with white cabinets, white backsplash, an island, shaker cabinets, stainless steel appliances and white countertops",https://st.hzcdn.com/fimgs/d78176610cb51a90_8417-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02240.jpg
Pantry,"Designed by Rod Graham and Gilyn McKelligon. Photo by KuDa Photography Inspiration for a cottage u-shaped light wood floor and beige floor kitchen pantry remodel in Portland with open cabinets, blue cabinets, wood countertops, white backsplash, no island and paneled appliances",https://st.hzcdn.com/fimgs/b5b1498808bfbc9f_8708-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02241.jpg
Natural Finish Southern Pecan,"Industrial Design With Natural Finish Southern Pecan Hardwood Floors | Random Length Engineered Pecan Flooring | Industrial Bar Stools Example of an urban light wood floor kitchen design in Austin with wood countertops, stainless steel appliances and an island",https://st.hzcdn.com/fimgs/e1a168d90bd208f2_4329-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02242.jpg
